TIME_GRP,B_NAME,LENGTH_RH_BOW_MM,LENGTH_RH_P_MM,LENGTH_RH_S_MM,TWA_SGP_DEG,TWS_MHU_TM_KM_H_1,BDE_BOAT_RACE_STATUS_UNK,HEADING_DEG,DB_STOW_STATE_P_UNK,DB_STOW_STATE_S_UNK,ANGLE_PILOT_P_R_DEG,ANGLE_DB_CANT_P_DEG,ANGLE_RUDDER_OFFSET_DEG,ANGLE_RUDDER_DEG,ANGLE_FLAP_4_TWIST_DEG,ANGLE_FLAP_1_TWIST_DEG,ANGLE_CA1_DEG,ANGLE_JORAL_P_L_DEG,ANGLE_CA5_DEG,ANGLE_CA6_DEG,ANGLE_FLAP_2_TWIST_DEG,ANGLE_RUD_RAKE_P_DEG,ANGLE_DB_RAKE_P_TARG_DEG,ANGLE_DB_CANT_S_DEG,ANGLE_RUD_AVG_DEG,ANGLE_RUD_DIFF_TACK_DEG,ANGLE_CA1_TARG_DEG,ANGLE_RUD_DIFF_DEG,ANGLE_CA4_TARG_DEG,ANGLE_FLAP_3_TWIST_DEG,ANGLE_JORAL_S_R_DEG,ANGLE_DB_RAKE_S_DEG,ANGLE_CA5_TARG_DEG,ANGLE_DB_RAKE_S_TARG_DEG,ANGLE_WING_TWIST_ABS_DEG,ANGLE_CA2_DEG,ANGLE_WING_TWIST_DEG,ANGLE_RUD_RAKE_P_TARG_DEG,ANGLE_CA6_TARG_DEG,ANGLE_DB_RAKE_LIM_DEG,ANGLE_CA4_DEG,ANGLE_JORAL_S_L_DEG,ANGLE_PILOT_P_L_DEG,ANGLE_PILOT_S_R_DEG,ANGLE_RUD_RAKE_S_TARG_DEG,ANGLE_FLAP_5_TWIST_DEG,ANGLE_JORAL_P_R_DEG,ANGLE_DB_RAKE_S_AOA_DEG,ANGLE_CA2_TARG_DEG,ANGLE_WING_ROT_DEG,ANGLE_PILOT_S_L_DEG,ANGLE_DB_RAKE_P_DEG,ANGLE_RUD_RAKE_S_DEG,ANGLE_DB_RAKE_P_AOA_DEG,ANGLE_CA3_TARG_DEG,ANGLE_CA3_DEG,PK,TIME_SAILED,BOAT_SPEED_KNOTS,FOILING,TIME_FOILING,MANEUVER,MANEUVER_ID,TIME_IN_MANEUVER,LATITUDE,LONGITUDE,BDE_LEG_NUM_UNK
846,JPN,-0.056170717,-0.026096432,-0.145827472,20.287284,27.66445656,0,171.3351314,5,1,196.9220309,-10.49983295,68.87200076,80.15493368,-0.411933084,-0.700194548,3.04830617,158.974661,1.936178483,2.913482291,0,-1.556672362,6.026533317,6.179085166,1.823216119,-6.75977675,2.95999225,-6.75977675,2.358593881,0,306.5453103,7.025444215,1.888380393,6.999882659,0.134823919,0,-0.134823919,-1.499974855,1.426685218,-4.715921188,2.348111675,37.24423607,17.79813084,116.2371702,5.264343543,0.977303701,343.7236419,6.741448791,0,2.519565218,17.66629283,6.029122813,5.203104494,5.743316535,0,0,846-JPN,1,2.993533352,No,0,N,X,0,32.2893822,-64.8386994,0
856,JPN,-0.108847111,-0.051757138,-0.089525245,21.36796678,24.47175751,0,165.9512075,5,1,196.9220309,-10.49836019,68.87200076,81.13316021,-0.411933084,-0.700194548,3.04830617,158.9526815,1.936178483,2.932607888,0,-1.556672362,6.027711952,6.180259958,1.823216119,-6.75977675,2.95999225,-6.75977675,2.358593881,0,306.5673035,7.021833606,1.888380393,6.999882659,0.115698309,0,-0.134823919,-1.499974855,1.426685218,-4.589923408,2.348111675,37.26620879,17.79813084,116.2371702,5.264343543,0.977303701,343.7675737,6.611645315,0,3.543794345,17.66629283,6.027311959,5.203104494,5.61531879,0,0,856-JPN,1,2.779919599,No,0,N,X,0,32.289517,-64.8387225,0
863,JPN,-0.040275335,-0.039762978,0.033151064,23.76640478,23.13447933,0,165.682221,5,1,196.9220309,-10.4989493,68.87200076,81.5618502,-0.411933084,-0.700194548,3.04830617,158.908736,1.936178483,2.932607888,0,-1.558037013,6.02730769,6.178791468,1.822533741,-6.761141507,2.95999225,-6.761141507,2.358593881,0,306.5673035,7.021833606,1.888380393,6.999882659,0.115698309,0,-0.134823919,-1.499974855,1.426685218,-4.845918898,2.348111675,37.20029064,17.79813084,116.2371702,5.264343543,0.977303701,343.8115328,6.871641588,0,4.083564772,17.66629283,6.021881532,5.203104494,5.86988421,0,0,863-JPN,1,2.913767323,No,0,N,X,0,32.2896074,-64.8387315,0
865,USA,0.040521123,-0.062953934,-0.113130532,-23.74101868,39.82309456,0,205.646573,5,1,17.88602172,-9.962688093,68.87200076,70.30128615,9.985675095,9.697355735,-19.95571076,126.3667232,-0.282284648,-0.009781104,0,6.149201381,7.635976468,6.263117837,2.443108507,-7.412186174,-20.13929259,7.412186174,-10.2778279,0,10.5909861,2.981679595,-0.128648854,2.999949711,19.94592993,0,19.94592993,6.121198459,0.133456067,-5.803902448,-10.25835503,0.197757002,350.7330279,21.66537883,-1.245656604,0.262898357,304.0843385,3.783853083,0,-7.373686105,99.84531038,7.689169982,-1.262984367,8.494970941,0,0,865-USA,1,2.955687427,No,0,N,X,0,32.2863484,-64.8409942,0
872,USA,0.061089404,-0.015593528,-0.090354279,-23.93136751,41.96563454,0,190.1918357,5,1,17.88602172,-9.958859772,68.87200076,70.26555743,9.909666188,9.965448343,-20.28222625,126.3227778,-0.407112305,0.18120077,0,5.991473103,7.633926558,6.261351379,2.356082292,-7.270781621,-20.13929259,7.270781621,-10.2778279,0,10.5909861,3.039694368,-0.128648854,2.999949711,20.46342775,0,20.47297294,6.121198459,0.133456067,-5.078915006,-10.31677791,0.329594994,350.7330279,21.70932427,-1.245656604,0.597859905,305.336804,3.112880272,0,-0.802980304,99.88925582,8.125870933,-1.279308626,8.200869825,0,0,872-USA,1,4.292146811,No,0,Y,USA-16,-10,32.286254,-64.8411094,0
876,USA,0.060249615,-0.009319405,-0.091504559,-15.34256002,43.47412949,0,177.1560235,5,1,17.88602172,-9.962982645,68.87200076,70.29393003,9.659726515,9.576884004,-19.86400011,126.3667232,-0.647174084,0.076164647,0,6.139682658,7.632163515,6.264590169,2.432907833,-7.413549651,-20.13929259,7.413549651,-10.2778279,0,10.61295881,2.994369873,-0.128648854,2.999949711,19.94016355,0,19.95989596,6.121198459,0.133456067,-5.331910336,-10.2778279,0.307622009,350.7330279,21.70932427,-1.245656604,0.72328571,306.2377059,3.344739154,0,7.90201319,99.88925582,8.201976316,-1.273867206,8.557783068,0,0,876-USA,1,4.323583471,No,0,Y,USA-16,-6,32.2861745,-64.8411472,0
-10,GBR,0.858052731,0.659168839,-0.860429466,56.30562065,53.23771362,1,101.3863035,5,1,131.2667009,-10.36582379,68.87200076,70.1005947,8.580762385,7.577828507,-30.80999638,126.6963208,-16.84765367,-10.76798106,0,4.705358727,4.312225418,6.271786628,1.577282352,6.220576004,-30.99944876,6.220576004,-23.33839439,0,315.1367594,6.981629832,-15.41995801,6.999882659,24.95869114,0,24.95713386,4.74352369,-6.883908181,-2.032375295,-23.36851382,231.4855475,283.2759213,155.9204053,-1.499974855,8.798542967,202.2834425,6.78763325,0,35.77553708,45.00070476,4.964356512,-1.537111234,4.384425214,0,0,#NAME?,1,27.86899741,Yes,1,N,X,0,32.2774727,-64.853027,0
6,DEN,0.688345432,0.739413381,0.740195394,95.13182416,55.19129906,2,76.8087079,5,1,168.2692371,-10.2528738,68.87200076,67.09868558,6.960156144,6.765548687,-22.46353254,63.10645367,-8.717750367,-0.725975257,0,3.075862141,1.589984903,6.52743079,1.318878579,3.513967123,-22.51969548,3.513967123,-15.57213121,0,27.86176401,7.021075882,-8.57908472,6.999882659,21.73755856,0,21.72719033,3.154824037,-0.352908884,-1.013114916,-15.68761776,53.83385032,306.918867,81.82744894,-0.384707684,8.001486358,289.5162554,5.911094156,0,20.86985816,217.0493007,1.956730096,-0.438104929,0.80543469,0,0,6-DEN,1,41.30493827,Yes,1,N,X,0,32.2776469,-64.8502062,1
13,NZL,0.689191461,0.74315697,0.756858408,102.8950718,41.37407913,2,65.77489929,5,1,340.8891134,-10.31770937,68.87200076,66.15829147,6.600202613,5.223711175,-21.71904021,233.6389149,-9.895126423,-0.907424996,0,3.604356139,1.552718857,6.187611803,1.91463628,3.379439717,-21.91963091,3.379439717,-16.62993627,0,76.75168948,6.987924705,-9.760786848,6.999882659,20.81161543,0,20.80206341,3.641794113,-1.937402581,-0.914910456,-16.49532861,289.2525827,110.3484065,214.8080424,0.198886931,8.978149622,222.9160916,5.849751373,0,23.93110284,145.2854729,1.719873223,0.224916502,0.572953994,0,0,13-NZL,1,45.45195238,Yes,1,N,X,0,32.2792682,-64.8483182,1
16,FRA,1.167213559,0.99732399,-0.858917356,106.0155325,47.99772949,2,63.97592992,5,1,242.6258592,-10.4197985,68.87200076,67.09553686,4.05061039,3.951719923,-21.35852917,305.1829881,-13.35619843,-8.887791341,0,3.269576124,1.293589377,6.377841109,1.553979347,3.431193554,-21.47958061,3.431193554,-17.80170816,0,320.5860756,7.008752086,-14.1598308,6.999882659,12.47073697,0,12.48039998,3.293025231,-10.28153669,-1.743467684,-17.40680882,215.3134217,132.4092959,328.7160771,-0.103457716,4.478069668,231.6833225,6.630571342,0,30.07075476,62.79883561,1.114337893,-0.16161743,0.765017206,0,0,16-FRA,1,43.17742719,Yes,1,N,X,0,32.2786434,-64.8477574,1
-4,GBR,0.842996299,0.851898968,-0.860918581,77.8273145,43.04998856,1,87.47852889,5,1,131.3106463,-10.22689176,68.87200076,69.48276994,5.819003996,5.425923194,-29.12885119,126.7622321,-16.74735405,-16.4192181,0,4.175830383,1.510331557,6.274723609,1.555431509,4.348672588,-28.9994635,4.348672588,-24.50690657,0,315.0049367,6.981629832,-19.86341442,6.999882659,16.32318906,0,16.31222319,4.12154532,-14.85774465,-0.63913239,-25.04934995,231.903036,283.1001396,156.3598733,-1.061976488,5.067296001,202.327388,5.289460283,0,31.62712606,15.4250465,1.606893356,-1.104692065,-0.190357119,0,0,#NAME?,1,39.03041308,Yes,1,N,X,0,32.2774162,-64.8519469,0
26,AUS,0.962310612,0.915968716,0.968971908,109.0226394,60.9164566,2,64.39892353,5,1,265.0383327,-9.955957796,68.87200076,65.19688087,10.45597545,9.722008449,-21.71904021,324.3214787,-1.521136916,9.08068186,0,3.809100877,2.381734988,6.239583139,2.028324992,3.561551984,-21.51968236,3.561551984,-12.21890021,0,119.4012826,6.9890662,-2.301673432,6.999882659,30.79972378,0,30.78941019,3.835264344,8.479815605,-0.438454069,-11.98671818,191.2749671,193.6260821,276.9916282,0.288458045,10.61142458,19.90753744,5.372093193,0,19.89331357,242.5379684,2.454368074,0.247548974,0.835587947,0,0,26-AUS,1,46.6767549,Yes,1,N,X,0,32.2799184,-64.8449402,1
129,FRA,0.422849774,0.488605708,-0.857543409,170.752284,37.42533188,2,9.575839839,5,5,148.3616945,-10.76376768,68.87200076,60.52537982,0.53125158,-3.088501619,12.30056366,40.38637239,9.643785707,9.138704317,0,2.843368478,2.310536243,-10.41624168,1.552352161,2.582032634,9.499853984,2.582032634,8.99766518,0,320.6520005,0.797090066,8.50041204,0.830596733,3.161858918,0,-3.01237105,2.955220936,7.970878573,-2.124167061,9.140778133,215.3793467,53.43833456,227.4205468,0.234346512,-0.455121064,231.8591042,0.624345618,0,-6.355178968,260.8195161,2.429660078,0.261335764,2.247858798,0,0,129-FRA,1,29.27755923,Yes,1,Y,FRA-2,0,32.293354,-64.8502754,2
143,JPN,1.028511047,1.082894564,1.016790628,134.9013178,42.23810234,2,30.63848692,5,1,144.2747142,-10.66268771,68.87200076,67.96973277,6.26266491,7.329738107,-33.52671779,25.68643755,-19.92410065,-14.02415592,0,3.228060954,2.092368261,6.185253253,1.622607914,3.21090608,-33.47944605,3.21090608,-26.43020588,0,300.5686762,7.021833606,-20.91863254,6.999882659,19.50256016,0,19.49272127,3.326107465,-15.50690974,-0.864937964,-26.19697883,105.1627766,19.90753744,231.5514725,0.020616067,5.900318252,100.174908,5.804659318,0,32.45871526,239.0662379,2.209427458,0.017154882,0.974154663,0,0,143-JPN,1,44.4032567,Yes,1,Y,JPN-2,12,32.29605,-64.8477119,2
150,ESP,1.16901648,1.162695169,1.208462715,135.4934815,90.85647354,2,29.63250592,5,1,98.65876992,-10.40936027,68.87200076,70.96218891,2.131519759,0.566734359,-30.72079411,52.47152469,-27.97903836,-28.53259104,0,4.365403564,2.215262574,6.186221433,1.729773368,5.271260391,-30.49954721,5.271260391,-29.98939355,0,228.013817,4.974608626,-29.31031565,4.999916185,2.188203286,0,2.188203286,4.379144197,-28.53295987,-1.786470342,-30.15405917,352.9742589,217.884264,208.7435038,-0.866197707,-0.510050833,36.82674759,4.512814841,0,80.32359155,228.7828826,2.257017869,-0.90585672,1.797025545,0,0,150-ESP,1,34.44788314,Yes,1,N,X,0,32.2947655,-64.8480707,2
169,USA,1.590569735,1.399975777,1.514068842,46.7057727,42.18853683,2,135.3607163,5,5,167.6979327,-8.04081971,68.87200076,63.84460587,7.206845074,8.034607653,-20.12908658,224.2564343,-4.887633424,3.52558997,0,6.130165216,0.334134215,-11.11070544,2.48120282,7.297924793,-20.03951035,7.297924793,-12.74598335,0,159.0186064,-3.048257078,-5.155682064,-3.052995948,23.65467484,0,23.68338213,5.87494666,3.194286309,-4.987744788,-12.10427854,323.5524267,174.7732437,25.35684165,-0.876941755,8.441929399,110.150652,-0.502632767,0,16.21028433,159.3481904,0.997335365,-1.167759684,3.595548183,0,0,169-USA,1,27.44813027,Yes,1,Y,USA-3,-3,32.295754,-64.8441914,3
173,NZL,1.108578563,1.10236001,1.197438359,55.06939739,43.80296402,2,125.9298916,5,1,172.0925311,-10.3732243,68.87200076,66.18561223,6.41247956,4.64024568,-19.72144211,233.3752423,-8.688604242,0.553625359,0,5.926050563,1.992333311,6.188790438,2.700366515,6.451368096,-19.91965932,6.451368096,-15.03061333,0,78.70728875,4.97168872,-8.681744171,4.999916185,20.27506821,0,20.2947938,5.915453097,-1.450914887,-1.847510462,-15.11122322,297.5803319,268.5979541,222.6304395,-0.429218025,9.242067277,223.0698938,4.509272534,0,22.37091688,100.1089898,2.222923699,-0.525317426,1.765931323,0,0,173-NZL,1,30.99647419,Yes,1,Y,NZL-3,-12,32.295623,-64.8440764,3
180,JPN,0.407347083,0.621648252,0.548657119,62.13229111,39.01234818,2,138.8806816,5,5,144.0989325,-10.38174069,68.87200076,59.50197843,1.69153338,1.699733876,-13.91369213,26.08195161,-10.49024934,-10.54450068,0,4.594152575,4.106155196,-11.12315345,2.614664503,3.958976145,-10.79971155,3.958976145,-9.770329476,0,302.5901937,1.880187367,-8.965498404,2.228089243,3.369191018,0,3.423050688,4.500753154,-8.175247224,0.451286607,-12.15327576,90.68257063,25.97208631,52.07600893,0.774806628,0.031783525,99.64755591,-0.864133869,0,22.07146773,161.8531213,4.030570615,0.635176483,1.291719933,0,0,180-JPN,1,29.96858736,Yes,1,Y,JPN-3,-3,32.295048,-64.8420502,3
193,DEN,1.275519609,0.902625322,1.064003944,61.2931204,41.43369713,2,116.6170516,5,1,310.5224475,-10.16328819,68.87200076,63.07758246,7.357708585,7.320190356,-22.17354149,333.3963412,-7.505332025,1.164835936,0,6.715925228,3.901204698,6.531825163,3.185332144,7.061186168,-22.03970052,7.061186168,-15.08005365,0,282.9023646,7.031884656,-8.074845151,6.999882659,23.33837903,0,23.33837903,6.699887517,0.165637103,-4.074546361,-14.85335113,54.29528424,159.7876584,165.544579,-0.278249367,8.660479231,291.1202843,8.373663366,0,26.8149658,235.0671621,4.354683582,-0.345260807,5.647958557,0,0,193-DEN,1,21.82953828,Yes,1,N,X,0,32.2965049,-64.8450574,3
205,DEN,0.75461179,0.686883748,0.813385367,58.77006902,51.28009071,2,131.6337963,5,1,310.5224475,-10.1439024,68.87200076,66.36528718,5.277129231,5.521737088,-22.28739391,333.374348,-11.46837939,-5.058240878,0,6.350966876,3.821928827,6.532118861,2.635573206,7.430787341,-22.03970052,7.430787341,-16.78826006,0,282.4629103,7.031884656,-11.5024424,6.999882659,17.22915389,0,17.2283872,6.378113463,-5.284541267,-0.039459997,-16.74529987,54.31725696,159.7876584,165.5885244,-1.121760387,6.429520882,291.1422502,4.76692221,0,21.16549265,269.1692584,3.819410194,-1.079820464,1.579595118,0,0,205-DEN,1,31.89078023,Yes,1,Y,DEN-3,-10,32.295724,-64.8435119,3
590,JPN,-0.036392294,-0.051353753,-0.090886168,11.55307886,33.76007996,2,167.0232057,5,1,196.9220309,-10.50483948,68.87200076,49.90154991,-0.632699953,-0.594712789,3.04830617,158.9526815,1.820893428,1.384516057,0,-1.556672362,7.693974166,6.179672562,1.823216119,-6.75977675,2.95999225,-6.75977675,2.358593881,0,300.9202397,7.025444215,1.888380393,6.999882659,1.663790112,0,-1.673339677,-1.499974855,1.426685218,-5.547906958,2.453593274,89.91351865,17.79813084,116.1932247,5.264343543,-0.445926936,343.635751,7.577629577,0,0.553121846,17.62234568,7.698202053,5.203104494,8.252193574,0,0,590-JPN,1,1.210206891,No,0,N,X,0,32.2878895,-64.8392414,3
595,AUS,0.815014303,0.756739378,0.828020155,55.18492321,53.67294388,2,135.4377335,5,1,164.0504205,-7.816457387,68.87200076,63.6617822,8.479813897,7.702470068,-19.90475243,326.1891803,-3.722468892,5.067365157,0,6.329940566,2.415853064,6.238406639,2.638450423,7.382980285,-20.03966233,7.382980285,-12.09013493,0,108.9201593,4.991887297,-3.613720328,4.999916185,24.97211759,0,24.97211759,6.405532404,5.601392461,-1.062814787,-12.20228236,175.674132,129.2451835,282.7485761,-1.09434198,8.789834476,114.6551208,3.80672013,0,16.23889428,351.6998275,2.441714295,-1.053039826,1.256541897,0,0,595-AUS,1,32.85459433,Yes,1,N,X,0,32.2890387,-64.8475269,5
601,GBR,1.246448159,1.232969642,-0.86076349,51.22960506,45.91778069,2,129.9538156,5,1,148.0540764,-10.15404865,68.87200076,66.78977661,5.721838579,5.636067197,-21.20430008,127.1797206,-9.846393877,-4.04282739,0,6.04491293,1.489625731,6.274429911,2.292216608,7.505392643,-21.03945517,7.505392643,-15.86836676,0,282.1553059,6.981629832,-10.52354993,6.999882659,17.16147013,0,17.15190103,6.079210298,-4.761852503,-1.502627744,-15.57817935,77.34495971,87.40859458,126.2129073,-1.420663659,5.793995685,242.4061457,6.163643389,0,15.76969443,73.78533149,1.650378716,-1.46047982,0.832392379,0,0,601-GBR,1,30.26334451,Yes,1,N,X,0,32.2854575,-64.8420384,5
603,FRA,0.719845057,0.799991667,-0.860610306,-39.64908079,34.44400635,2,221.2613007,1,5,24.7415987,6.313655687,68.87200076,68.31122174,-7.924502442,-8.280073552,22.18413341,336.2528083,5.979557838,-2.426411256,0,-1.357820156,4.999916185,-10.18742522,2.409708455,7.535057008,21.99956633,-7.535057008,13.84975302,0,225.5967906,2.176855353,5.779705649,2.099196956,24.61054616,0,-24.62965873,-1.288917421,-2.81422278,-0.16850713,13.90405985,215.4013126,13.44747622,221.0923218,6.210956963,-8.425082737,231.7272542,0.093889334,0,-15.95851843,321.1573799,5.017001049,6.177237173,2.934036037,0,0,603-FRA,1,33.00128886,Yes,1,N,X,0,32.2897875,-64.8493192,5
605,ESP,0.717173576,0.762763262,0.853301704,78.26891355,92.34372711,2,130.5298055,5,1,306.2596718,-10.27483371,68.87200076,68.55919176,7.13618506,5.785841293,-21.49232916,262.1598724,-8.601194896,-0.162561677,0,6.573156772,3.964668681,6.191786756,2.829562958,7.487187628,-21.45964499,7.487187628,-16.3492855,0,126.3227778,4.989015203,-9.546743233,4.999916185,21.32976724,0,21.36065848,6.542108013,-1.759713289,-0.359677975,-15.73738081,133.3101842,15.38109936,250.0527337,-0.957766265,8.438633833,330.5178536,3.027048486,0,73.52591408,290.7467276,4.077861564,-0.914030749,2.114093172,0,0,605-ESP,1,30.04948884,Yes,1,N,X,0,32.2889429,-64.8479252,5
608,FRA,0.66567415,0.753911436,-0.860876381,-42.70493816,33.4827816,2,226.976202,1,5,21.70932427,6.31100472,68.87200076,68.43100277,-9.741322516,-9.763735782,22.16344647,336.2088765,2.637697608,-7.671913509,0,-1.360526192,4.999916185,-10.19212525,2.408355437,7.537763471,21.99956633,-7.537763471,12.56766504,0,225.5308656,2.222182623,3.228078243,2.203216895,29.83536254,0,-29.81467048,-1.288917421,-6.717801822,-0.963858793,12.35940574,215.3793467,13.35958364,221.0923218,6.210956963,-10.30961133,231.8810701,0.918017445,0,-15.19559142,321.1134208,5.017001049,6.177237173,3.711022776,0,0,608-FRA,1,32.63836024,Yes,1,Y,FRA-10,-11,32.2892559,-64.8499449,5
610,NZL,1.141146898,1.209406972,1.079376101,-38.28590822,41.03434067,2,210.731485,1,5,36.03571948,6.269449849,68.87200076,69.22534694,-4.707772345,-1.063001017,22.36014055,236.2756684,16.56898708,17.99824685,0,-0.712608577,4.999916185,-10.39404271,2.528459191,6.482135537,22.41963491,-6.482135537,21.59329472,0,81.25615142,2.242991008,20.52021565,2.37815789,4.361894127,0,-4.351533584,-0.646924355,19.29806771,-0.522989346,21.28677974,256.117286,29.44381853,122.6532859,5.697747221,1.419240098,226.6954402,0.569910397,0,-23.28070662,316.0596272,4.98796933,5.769526959,3.293263007,0,0,610-NZL,1,35.03878408,Yes,1,N,X,0,32.2887282,-64.8473554,5
637,FRA,0.816322327,0.73069334,-0.860692859,50.75258806,47.41327057,2,128.1868593,5,1,314.3896733,-10.29728882,68.87200076,64.04739419,7.450960304,8.365049644,-20.06787272,319.9049145,-4.251862768,3.755232883,0,6.228674473,2.130682421,6.379603298,2.458938324,7.539472726,-19.99958448,7.539472726,-12.34948233,0,147.7464584,5.014347521,-4.774254845,4.999916185,23.8231056,0,23.8231056,6.210956963,3.292730465,-1.319104616,-11.71260646,215.4013126,132.4092959,4.043031868,-1.288917421,8.007095651,232.034886,4.082176109,0,14.5070503,351.3043323,2.066999658,-1.310797932,1.131210488,0,0,637-FRA,1,32.9448445,Yes,1,N,X,0,32.2869195,-64.848528,5
284,JPN,0.622101367,0.231470525,0.43924576,158.1769086,38.54989243,2,32.37545525,5,6,196.83414,-10.87914153,68.87200076,86.27643609,9.251863476,12.1049718,-20.16990891,165.1490701,1.138910352,8.79068825,0,6.410604673,3.190090224,-10.40468671,2.626419258,7.568370402,-19.91958077,7.568370402,-8.132398032,0,304.3260453,4.993328894,1.083617196,4.999916185,28.96059631,0,29.05723665,6.387717136,10.13267357,-6.77388664,-8.103644644,86.9911061,17.71023826,297.0310207,-1.112157248,7.700399667,343.6796828,6.763493653,0,27.32803254,168.4889643,3.205082063,-1.15776605,4.977052126,0,0,284-JPN,1,5.829474643,Yes,1,N,X,0,32.2881779,-64.8464582,3
66,AUS,0.872162938,0.899742305,0.782021344,-144.4281339,51.0317482,2,303.1649131,6,5,259.5450848,-1.833807822,68.87200076,70.04596001,-5.563595048,-4.331373,32.27174224,321.9264319,22.37677206,18.5815655,0,-1.578176039,1.823535857,-10.71149966,2.005538201,7.167428053,32.03956021,-7.167428053,27.68666699,0,119.6869348,3.812807109,23.0452717,3.682696701,13.69017504,0,-13.71032666,-1.499974855,17.9993892,-0.109251577,27.94036754,356.5998052,190.2861743,84.59605246,5.623697298,-3.815358185,12.50263737,1.542845178,0,-32.75434975,151.525807,1.740343513,5.589252227,-0.518772504,0,0,66-AUS,1,29.31038253,Yes,1,Y,AUS-1,2,32.2859267,-64.8399077,2
410,NZL,1.041445732,1.057995796,0.892540038,-132.7426911,38.88554192,2,310.9117683,1,5,232.8259038,6.269743547,68.87200076,66.72988268,-2.985351035,-2.681603345,30.66535005,240.2308124,24.99839503,22.01316694,0,-0.795574938,4.999916185,-10.56778907,1.634064062,4.859277894,30.43953717,-4.859277894,28.12621528,0,81.2341787,1.960898432,25.12215294,2.041639379,8.652181405,0,-8.652181405,-0.773573085,21.70077799,-1.562635224,27.98374607,247.635721,36.38728639,50.84552303,4.121596973,-2.985227238,223.7950004,1.355908557,0,-30.53232529,36.29939551,5.034805218,4.063703009,4.431550104,0,0,410-NZL,1,38.66345431,Yes,1,Y,NZL-5,11,32.2820232,-64.839508,4
337,GBR,0.28575483,0.207499787,-0.860442877,-55.61637602,40.98936195,2,231.9781407,6,5,77.87231178,-3.96147386,68.87200076,69.841068,-7.210553867,-6.648956504,20.11912816,126.9380275,6.259617365,-1.518703874,0,0.355565774,3.664675674,-10.76477087,2.697528144,4.683924313,19.99954692,-4.683924313,13.23778771,0,302.0408552,5.223063588,6.248860671,5.44434208,21.63783268,0,-21.63783268,0.319754719,-1.285182375,-2.71806759,13.47017123,176.9046179,40.91372447,330.4299628,5.179695301,-7.778321026,169.6315593,4.80307056,0,-27.28416565,323.1788973,3.598179086,5.039490301,3.189057799,0,0,337-GBR,1,18.81273864,No,0,Y,GBR-5,2,32.2793087,-64.8400887,3
54,NZL,0.385375142,0.276774198,0.479477465,140.6671859,40.03954582,2,39.82833228,5,1,340.7572907,-10.3221157,68.87200076,65.9586587,-0.760281216,0.925412832,-32.36217395,233.7268058,-32.18569894,-29.97737925,0,4.52922437,2.35311927,6.188495032,1.683651769,5.691144989,-32.45950756,5.691144989,-32.18531303,0,77.93822994,6.986114705,-31.82924502,6.999882659,2.384794273,0,2.384794273,4.655616594,-31.4237162,-1.424545661,-31.42553303,270.6194715,110.4802428,214.8080424,-1.113635344,2.21966271,222.8721325,6.327509872,0,22.1706489,229.1344461,2.406798154,-1.161920832,1.760481685,0,0,54-NZL,1,35.22915403,Yes,1,Y,NZL-1,-9,32.2838682,-64.8405509,2
55,FRA,0.830894351,0.741113186,-0.860983908,140.5928734,48.50314178,2,38.1493625,5,5,242.5819275,-10.43511264,68.87200076,68.84918793,2.230992073,2.334574667,-34.74213287,304.9193155,-30.17656464,-26.88229781,0,3.974509703,2.864779627,-10.92909583,1.601131344,4.746756931,-34.99941244,4.746756931,-32.29916545,0,320.5201506,-0.477515814,-29.62534105,-0.181602924,7.859834211,0,7.859834211,3.998583132,-26.77794447,-1.470699918,-32.40755714,215.1156741,169.104214,282.5288352,-0.80901579,3.294267685,231.8151451,-1.273052813,0,23.40849775,260.5997753,2.458528299,-0.772247014,1.688083921,0,0,55-FRA,1,31.97142774,Yes,1,Y,FRA-1,-4,32.2834222,-64.8409662,2
55,USA,0.7453565,0.725556791,0.708652139,-165.8353675,41.4896347,2,340.0193025,6,5,168.664746,-10.47628588,68.87200076,70.72262003,0.390273221,-2.840083157,15.59830962,347.1953724,13.22995006,13.84658979,0,1.308572251,1.145589103,-10.80915173,2.008908045,1.400671375,18.06272896,-1.400671375,18.06272896,0,114.1717073,1.736169841,18.06272896,1.634669601,1.751719727,0,-1.833777299,1.331950494,18.06272896,-1.87181505,12.84046023,248.0532095,232.781972,333.4622389,2.779991153,0.616032744,41.74870143,1.336988933,0,-9.580451924,242.5819275,0.946598905,2.709243626,0.549229972,0,0,55-USA,1,32.0590863,Yes,1,Y,USA-1,0,32.2833614,-64.8412424,2
56,NZL,1.413025856,1.136649728,1.396094441,137.5331126,41.7200695,2,36.42438798,5,2,340.7572907,-10.3309275,68.87200076,68.85023978,-0.906017336,1.071149006,-32.36217395,233.616949,-32.18569894,-28.84827043,0,4.93181493,1.061895167,-4.083195088,1.729561099,6.404507875,-32.45950756,6.404507875,-32.18531303,0,78.11401169,-1.095097783,-31.82924502,-1.250852563,3.513902876,0,3.502558146,4.899715175,-31.4237162,-2.125424242,-31.268466,270.2898739,110.4362973,214.8519878,-1.308713764,3.337426583,222.8062212,-1.367617956,0,25.41117922,96.02200954,0.772749834,-1.472692839,0.57769105,0,0,56-NZL,1,34.58260215,Yes,1,Y,NZL-1,-7,32.2841227,-64.8403174,2
